park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
385,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8735,0.8150,0.9050,0.8100,0.6900,1.0205,1.0450,0.9750,38,38,43,49,56,60,64,64,58,51,44,39,3,2,3,2,2,2,3,3,3,3,3,3,8,4,303,331,352,416,359,335,301,7,7,7,7,11,15,15,"UVV Utrecht Ballpark","default_grass.jpg","default_grass.jpg",0,2200,0,0,0,0,"","",1
386,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9085,0.9150,0.9050,0.7800,0.7300,1.0885,1.0850,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,312,335,356,408,351,326,302,9,9,9,9,9,9,9,"Baseball Valley","default_grass.jpg","default_grass.jpg",0,4000,0,0,0,0,"","",1
387,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0120,1.0250,1.0050,0.9720,0.9000,1.0950,1.0950,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,322,353,376,418,374,342,315,7,7,7,7,7,7,7,"Sparta-Feyenoord Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
388,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9177,1.0250,0.8600,1.0250,1.0250,1.0837,1.0400,1.1650,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,322,340,363,410,368,350,301,10,10,10,10,10,10,10,"Hohokam Park","default_grass.jpg","default_grass.jpg",0,12500,0,0,0,0,"","",1
389,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,1.0740,1.0600,0.9285,0.9250,0.9350,45,47,51,57,64,71,76,75,70,62,53,47,3,3,3,3,2,1,1,1,3,5,4,4,9,2,341,374,419,436,412,365,331,7,7,7,7,7,7,7,"Ballpark of Rome","default_grass.jpg","default_grass.jpg",0,800,0,0,0,0,"","",1
390,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0070,1.0200,1.0000,1.0380,0.9900,1.0035,1.0000,1.0100,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,334,357,403,423,398,352,330,7,7,7,7,7,7,7,"Frontier Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
391,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0005,1.0200,0.9900,1.0180,0.9700,1.0070,1.0000,1.0200,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,326,365,400,427,396,353,325,7,7,7,7,7,7,7,"Almere Grounds","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
392,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0450,0.9150,1.1150,0.9020,0.8700,1.0750,1.1450,0.9450,26,29,38,49,60,69,74,72,63,52,42,31,3,3,4,4,4,4,3,3,3,3,4,4,8,5,313,336,371,423,384,348,316,9,9,9,9,9,17,17,"Dunkin' Donuts Park","default_grass.jpg","default_grass.jpg",0,6056,0,0,0,0,"","",1
393,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9220,0.9100,0.9980,1.0050,0.9850,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,320,352,388,424,384,343,320,7,7,7,11,7,7,7,"Pickerington Fields","default_grass.jpg","default_grass.jpg",0,8700,0,0,0,0,"","",1
394,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9350,0.9350,0.9350,0.9120,0.8900,0.9780,0.9850,0.9650,38,43,51,60,69,77,80,78,71,61,48,40,2,2,2,2,3,3,3,3,3,2,2,2,12,5,324,359,387,420,388,348,317,12,12,12,12,12,12,12,"Coyotes Stadium","default_grass.jpg","default_grass.jpg",0,7800,0,0,1,0,"","",1
395,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9940,1.0200,0.9800,0.9580,0.9500,1.0005,0.9900,1.0200,52,55,61,67,75,81,83,82,79,70,61,54,3,3,3,3,3,4,3,5,3,2,3,3,8,7,334,365,396,424,397,358,325,7,7,7,7,7,7,7,"Blue Wahoos Stadium","default_grass.jpg","default_grass.jpg",0,5038,0,0,0,0,"","",1
396,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0255,1.0450,1.0150,0.9420,0.8500,1.0755,1.0650,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,326,350,379,419,376,344,316,9,9,9,9,9,9,9,"Liverpool Grounds","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
397,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9250,0.9250,0.9250,0.8820,0.8900,0.9915,0.9950,0.9850,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,324,356,390,421,386,345,318,12,12,12,12,12,12,12,"Gresham Park Grounds","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
398,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0255,1.0450,1.0150,1.0840,1.0500,0.9655,0.9550,0.9850,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,338,372,419,430,414,369,328,9,9,9,9,9,9,9,"Sunrise Manor Fields","default_grass.jpg","default_grass.jpg",0,8800,0,0,0,0,"","",1
399,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9935,1.0000,0.9900,1.1380,1.2200,0.9900,0.9900,0.9900,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,7,332,359,402,424,399,352,322,10,10,10,10,10,10,10,"Overland Park Grounds","default_grass.jpg","default_grass.jpg",0,8800,0,0,1,0,"","",1
400,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0255,1.0450,1.0150,0.9020,0.8600,1.0755,1.0650,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,321,352,376,420,373,346,315,10,10,10,10,10,10,10,"Ballpark of North Lakeville","default_grass.jpg","default_grass.jpg",0,6900,0,0,0,0,"","",1
401,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9960,0.9050,1.0450,0.9220,0.8600,1.0265,1.0650,0.9550,29,31,39,49,59,68,73,72,64,53,44,34,3,3,4,4,4,4,3,3,3,3,4,4,10,5,317,340,384,424,391,355,320,7,7,7,7,11,15,15,"Rowdies Ballpark","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
402,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9220,0.9000,1.0150,1.0150,1.0150,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,326,356,385,422,382,351,318,9,9,9,9,9,9,9,"Surveyors Ballpark","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
403,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0092,1.1100,0.9550,0.9680,1.0000,0.9988,0.9550,1.0800,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,341,372,411,427,390,344,329,17,17,13,9,9,6,6,"Timber Rattlers Ballpark","default_grass.jpg","default_grass.jpg",0,7000,0,0,0,0,"","",1
404,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9962,1.1100,0.9350,1.0380,0.9800,0.9962,0.9350,1.1100,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,337,369,411,426,384,346,329,18,18,10,10,8,7,7,"Ballpark of Forest Park","default_grass.jpg","default_grass.jpg",0,8800,0,0,0,0,"","",1
405,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8388,0.8550,0.8300,0.8400,0.6900,0.9357,0.9200,0.9650,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,318,347,371,417,359,321,304,17,17,13,14,9,9,9,"Padova Stadium","default_grass.jpg","default_grass.jpg",0,600,0,0,0,0,"","",1
406,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9407,1.0350,0.8900,0.8100,0.6700,1.0808,1.0300,1.1750,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,316,342,365,416,342,321,303,17,17,13,9,9,9,9,"Houston Astros Blue Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
407,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0005,1.0200,0.9900,1.0280,1.0200,1.0130,1.0200,1.0000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,328,366,402,427,398,361,321,9,9,9,9,9,9,9,"Los Dos Caminos Fields","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
408,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0105,1.0300,1.0000,1.0180,0.9600,0.9930,1.0000,0.9800,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,335,357,402,423,397,357,322,9,9,9,13,9,9,9,"Camelback Ranch","default_grass.jpg","default_grass.jpg",0,10000,0,0,0,0,"","",1
409,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.1480,1.2500,0.9835,0.9800,0.9900,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,331,366,400,422,399,352,322,9,9,9,9,9,9,9,"Nettuno Park","default_grass.jpg","default_grass.jpg",0,1400,0,0,1,0,"","",1
410,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8845,0.8650,0.8950,0.8200,0.7300,1.0315,1.0350,1.0250,72,73,70,65,60,55,53,55,59,64,67,71,3,4,4,4,3,4,2,3,2,3,3,3,9,7,313,330,365,415,356,328,306,9,9,9,9,9,9,9,"Blacktown Baseball Stadium","default_grass.jpg","default_grass.jpg",0,3000,0,0,0,0,"","",1
411,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0155,1.0350,1.0050,1.0740,1.0700,0.9850,0.9850,0.9850,71,71,68,63,57,53,52,53,56,60,65,68,1,1,1,1,2,2,2,2,1,1,1,1,11,5,336,370,416,428,415,364,333,9,9,9,9,9,9,9,"Norwood Oval","default_grass.jpg","default_grass.jpg",0,22000,0,0,0,0,"","",1
412,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0255,1.0450,1.0150,1.0640,1.1000,0.9850,0.9850,0.9850,69,68,64,56,49,44,42,45,49,55,60,66,2,2,2,2,2,1,1,2,2,2,2,2,5,6,334,371,417,427,413,368,328,7,7,7,7,7,7,7,"Narrabundah Ballpark","default_grass.jpg","default_grass.jpg",0,1500,0,0,0,0,"","",1
413,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9980,0.9200,1.0400,0.9780,0.9500,1.0080,1.0500,0.9300,68,68,65,60,55,50,48,50,53,57,61,65,2,1,1,2,2,1,1,2,2,2,2,2,10,3,316,354,398,428,403,366,327,7,7,7,7,11,15,15,"Melbourne Ballpark","default_grass.jpg","default_grass.jpg",0,3900,0,0,0,0,"","",1
414,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0250,1.0250,1.0250,1.0620,1.1500,1.0780,1.0850,1.0650,76,76,73,66,61,57,55,56,58,61,66,71,0,0,1,2,4,6,5,4,2,2,1,0,6,2,322,348,380,417,379,348,320,10,10,10,10,10,10,10,"Barbagallo Ballpark","default_turf.jpg","default_turf.jpg",0,4000,0,0,0,0,"","",1
415,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9600,0.8950,0.9950,1.2340,1.3000,0.9430,0.9850,0.8650,77,77,75,71,66,61,59,61,65,70,73,76,5,6,5,3,3,3,2,1,1,3,3,4,9,5,329,364,412,435,423,375,337,9,9,9,9,13,17,17,"Holloway Field","default_turf.jpg","default_turf.jpg",0,800,0,0,0,0,"","",1
416,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9962,1.1100,0.9350,1.0380,0.9500,0.9992,0.9450,1.1000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,339,372,405,422,391,347,325,15,15,11,7,7,7,7,"QuikTrip Park at Grand Prairie","default_grass.jpg","default_grass.jpg",0,5445,0,0,0,0,"","",1
417,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0500,1.0500,1.0500,1.3100,1.3100,1.4600,1.4600,1.4600,14,21,33,46,58,68,73,71,61,48,31,18,2,3,3,3,3,4,3,3,3,2,3,2,11,4,313,345,380,410,359,336,312,10,10,20,20,16,10,10,"Sioux Falls Stadium","default_grass.jpg","default_grass.jpg",0,4462,0,0,0,0,"","",1
418,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9800,0.9800,0.9800,0.9800,0.9800,0.9900,0.9900,0.9900,30,36,46,55,65,76,81,80,71,59,44,34,2,2,3,3,3,3,3,3,3,2,2,2,12,1,330,358,385,400,385,358,330,8,8,8,8,8,8,8,"Lawrence-Dumont Stadium","default_grass.jpg","default_grass.jpg",0,6400,0,0,0,0,"","",1
419,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.1100,1.1100,1.1100,1.3000,1.3000,0.8400,0.8400,0.8400,13,20,32,47,59,68,73,71,61,49,33,19,3,3,3,3,4,4,4,3,3,3,3,3,11,7,330,355,380,405,376,348,320,8,8,8,8,16,17,18,"CHS Field","default_grass.jpg","default_grass.jpg",0,7210,0,0,0,0,"","",1
420,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0200,1.0200,1.0200,1.0100,1.0100,0.8500,0.8500,0.8500,19,25,37,50,61,71,75,72,63,51,35,22,3,3,3,3,3,4,3,3,3,2,3,3,11,2,330,353,376,400,376,353,330,12,12,12,12,12,12,12,"Lewis & Clark Park","default_grass.jpg","default_grass.jpg",0,3800,0,0,0,0,"","",1
421,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8400,0.8400,0.8400,0.8500,0.8500,0.8200,0.8200,0.8200,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,335,360,385,405,385,360,335,10,10,10,10,10,10,10,"Uni-Trade Stadium","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
422,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,1.0300,1.0300,0.9000,0.9000,0.9000,7,14,27,44,57,66,71,69,58,45,27,13,3,3,3,3,3,4,3,3,3,3,3,3,12,8,318,393,403,408,381,353,314,10,10,10,10,10,10,10,"Newman Outdoor Field","default_grass.jpg","default_grass.jpg",0,4513,0,0,0,0,"","",1
423,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9000,0.9000,0.9000,0.8900,0.8900,1.1500,1.1500,1.1500,22,28,39,51,62,73,78,75,66,54,38,27,2,2,3,3,3,3,3,3,3,2,3,2,10,5,335,369,403,395,400,365,330,8,8,8,8,6,6,6,"Haymarket Park","default_grass.jpg","default_grass.jpg",0,8500,0,0,0,0,"","",1
424,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8900,0.8900,0.8900,0.8500,0.8500,0.5400,0.5400,0.5400,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,320,350,380,400,390,365,335,16,16,16,16,12,12,12,"U.S. Steel Yard","default_grass.jpg","default_grass.jpg",0,6139,0,0,0,0,"","",1
425,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0080,1.0300,1.0035,1.0000,1.0100,36,41,48,56,65,74,78,76,69,58,45,37,2,2,2,2,3,3,3,3,3,2,2,2,14,4,329,365,396,423,399,353,321,9,9,9,9,9,9,9,"Amarillo National Bank Sox Stadium","default_grass.jpg","default_grass.jpg",0,7500,0,0,0,0,"","",1
426,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0200,1.0200,1.0200,1.1200,1.1200,1.1300,1.1300,1.1300,2,8,21,40,54,62,68,65,54,42,23,7,1,1,1,1,2,3,2,2,2,1,1,1,12,7,325,350,375,400,375,350,325,8,8,8,8,8,8,8,"Shaw Park","default_grass.jpg","default_grass.jpg",0,7461,0,0,0,0,"","",1
427,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,0.8700,0.8700,1.2600,1.2600,1.2600,27,33,44,54,64,74,79,77,68,57,43,31,3,3,3,4,4,3,3,3,3,3,3,3,11,8,300,347,411,396,409,369,328,16,14,8,8,4,4,4,"CommunityAmerica Ballpark","default_grass.jpg","default_grass.jpg",0,6270,0,0,0,0,"","",1
428,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9892,1.0900,0.9350,1.0380,0.9700,0.9928,0.9350,1.1000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,334,374,410,424,388,349,324,17,17,9,9,6,6,6,"Joe Becker Stadium","default_grass.jpg","default_grass.jpg",0,4200,0,0,0,0,"","",1
429,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0400,1.0400,1.0400,0.8800,0.8800,1.3400,1.3400,1.3400,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,320,365,409,400,363,332,300,8,8,8,12,8,17,17,"Clipper Magazine Stadium","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
430,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0300,1.0300,1.0300,1.0300,1.0300,0.7900,0.7900,0.7900,30,32,40,49,59,68,74,73,66,55,45,35,3,3,4,4,3,3,3,3,3,3,3,3,11,1,325,352,379,405,379,352,325,8,8,8,8,8,8,8,"The Ballpark at Harbor Yard","default_grass.jpg","default_grass.jpg",0,5300,0,0,0,0,"","",1
431,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9400,0.9400,0.9400,0.9800,0.9800,0.8200,0.8200,0.8200,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,325,352,379,405,386,367,348,15,15,10,10,10,10,10,"Constellation Field","default_grass.jpg","default_grass.jpg",0,7500,0,0,0,0,"","",1
432,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.1100,1.1100,1.1100,1.2500,1.2500,1.2000,1.2000,1.2000,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,300,335,370,405,378,352,326,38,38,10,18,10,18,18,"PeoplesBank Park","default_grass.jpg","default_grass.jpg",0,5200,0,0,0,0,"","",1
433,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0140,0.9100,1.0700,1.0380,0.9500,0.9910,1.0400,0.9000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,321,354,388,429,399,366,323,7,7,10,10,14,18,18,"Campbell's Field","default_grass.jpg","default_grass.jpg",0,6425,0,0,0,0,"","",1
434,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0900,1.0900,1.0900,1.0400,1.0400,1.0800,1.0800,1.0800,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,325,350,375,400,375,350,325,8,8,8,8,8,8,8,"Bethpage Ballpark","default_grass.jpg","default_grass.jpg",0,6002,0,0,0,0,"","",1
435,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.8500,0.8500,0.8500,0.9400,0.9400,0.8500,0.8500,0.8500,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,317,345,373,402,373,344,315,8,8,8,8,8,8,8,"TD Bank Ballpark","default_grass.jpg","default_grass.jpg",0,6100,0,0,0,0,"","",1
436,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9600,0.9600,0.9600,0.9200,0.9200,1.0100,1.0100,1.0100,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,310,340,370,400,375,350,325,20,20,8,18,8,8,8,"Regency Furniture Stadium","default_grass.jpg","default_grass.jpg",0,4200,0,0,0,0,"","",1
437,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.1100,1.1100,1.1100,1.0300,1.0300,1.3840,1.3000,1.5400,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,323,368,413,403,383,348,313,10,10,10,30,14,4,4,"Provident Bank Park","default_grass.jpg","default_grass.jpg",0,4506,0,0,0,0,"","",1
438,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9400,0.9400,0.9400,0.9800,0.9800,0.7900,0.7900,0.7900,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,308,338,368,398,368,338,308,10,10,10,10,10,10,10,"Yogi Berra Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
439,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9300,0.9300,0.9300,1.0200,1.0200,0.9300,0.9300,0.9300,10,14,24,39,53,62,67,65,55,44,31,16,3,2,3,3,3,4,4,4,4,3,3,3,9,7,315,337,359,380,359,337,315,8,8,8,8,8,8,8,"Le Stade Municipal","default_grass.jpg","default_grass.jpg",0,4800,0,0,0,0,"","",1
440,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9600,0.9600,0.9600,1.1200,1.1200,0.8500,0.8500,0.8500,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,317,335,353,372,353,335,317,16,16,16,16,16,16,16,"Stade Fernand-Bédard","default_grass.jpg","default_grass.jpg",0,4500,0,0,0,0,"","",1
441,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9700,0.9700,0.9700,0.9600,0.9600,0.6000,0.6000,0.6000,14,17,28,43,56,65,70,68,58,46,34,19,2,2,2,2,2,3,3,3,3,2,3,3,13,4,325,353,380,404,380,353,325,10,10,10,10,10,10,10,"Raymond Chabot Grant Thornton Park","default_turf.jpg","default_turf.jpg",0,10332,0,0,1,0,"","",1
